# Program:featureCounts v1.6.2; Command:"featureCounts" "-a" "/athena/angsd/scratch/jiq4001/Pj//hg38.refGene.gtf" "-o" "/athena/angsd/scratch/jiq4001/Pj1/reads_count/featCounts_transcript_all.txt" "--minOverlap" "25" "-t" "transcript" "-g" "gene_id" "--primary" "--tmpDir" "/scratchLocal" "/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244251.Aligned.sortedByCoord.out.bam" "/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244252.Aligned.sortedByCoord.out.bam" "/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244253.Aligned.sortedByCoord.out.bam" "/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244254.Aligned.sortedByCoord.out.bam" "/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244255.Aligned.sortedByCoord.out.bam" "/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244256.Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244251.Aligned.sortedByCoord.out.bam	/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244252.Aligned.sortedByCoord.out.bam	/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244253.Aligned.sortedByCoord.out.bam	/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244254.Aligned.sortedByCoord.out.bam	/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244255.Aligned.sortedByCoord.out.bam	/athena/angsd/scratch/jiq4001/Pj1/Star_align/SRR11244256.Aligned.sortedByCoord.out.bam
PDCD11	chr10	103396626	103446294	+	49669	7456	7292	6408	5854	5736	6052
HSPA12B	chr20;chr20;chr20	3732685;3732685;3732685	3753111;3753111;3753111	+;+;+	20427	456	421	382	301	331	275
TUBA8	chr22;chr22	18110809;18110809	18131732;18131732	+;+	20924	434	460	330	449	471	468
VAV2	chr9;chr9	133761894;133761894	133992324;133992324	-;-	230431	8447	8403	6594	7025	6724	6173
ASTN1	chr1;chr1;chr1;chr1	176857305;176861064;176861067;176868818	177164904;177164712;177164712;177164904	-;-;-;-	307600	12	6	20	14	8	12
ANTXRL	chr10;chr10	46286997;46286997	46330207;46330207	+;+	43211	164	134	134	165	186	176
EDIL3	chr5;chr5	83940554;83940595	84384880;84384867	-;-	444327	3272	2809	2775	2528	2722	2713
B3GALT5	chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21	39612940;39612940;39642396;39642396;39657333;39657333;39657333;39657333	39673137;39662889;39673137;39673137;39673137;39673137;39673137;39673137	+;+;+;+;+;+;+;+	60198	658	656	588	558	610	566
RANGAP1	chr22;chr22;chr22	41244779;41244779;41244779	41302369;41286187;41286187	-;-;-	57591	6111	6340	5632	5120	4794	4178
GATAD1	chr7;chr7	92447482;92447482	92460075;92460075	+;+	12594	4196	3450	3418	3524	3491	3183
FBN2	chr5	128257909	128538245	-	280337	8354	8083	7443	6664	6049	5810
ANKRD63	chr15	40278372	40282586	-	4215	22	47	10	15	34	16
LRRC29	chr16;chr16;chr16;chr16	67207139;67207139;67207139;67207139	67226998;67226802;67226802;67226818	-;-;-;-	19860	771	853	613	699	655	539
ZNF763	chr19;chr19;chr19;chr19	11965040;11965040;11965040;11965040	11980616;11980616;11980616;11980616	+;+;+;+	15577	2	0	2	0	0	0
UTP14A	chrX;chrX	129906121;129906164	129929762;129929752	+;+	23642	3709	3255	3049	2842	2936	2715
TM7SF3	chr12	26971584	27014384	-	42801	8449	7536	7101	6909	6897	6608
LRRC36	chr16;chr16	67326815;67347355	67385204;67385206	+;+	58392	176	198	154	146	167	152
ARSB	chr5;chr5	78777211;78815511	78985310;78985958	-;-	208748	9794	9117	8239	8897	9357	8752
LOC100505942	chr16	67517706	67528745	-	11040	167	207	163	183	168	179
RFPL3	chr22;chr22	32354885;32357867	32361161;32361161	+;+	6277	0	0	2	0	0	0
RRAGC	chr1;chr1	38838200;38838200	38859772;38859772	-;-	21573	1662	1624	1457	1276	1593	1274
CUEDC1	chr17;chr17	57861243;57861243	57903389;57955412	-;-	94170	17375	18050	14118	14812	14773	13755
GTF2H3	chr12;chr12;chr12;chr12	123633739;123633829;123633829;123633829	123662604;123662604;123662604;123662604	+;+;+;+	28866	3146	2634	2728	2548	2580	2236
ZSCAN5A	chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19	56219670;56219670;56219670;56219670;56221303;56221303;56221303;56221303;56221303;56221303;56221303;56221303;56221303;56221303;56221303;56221303	56314839;56314839;56314839;56314839;56314839;56314839;56314839;56314564;56314564;56368383;56314564;56230399;56230399;56314564;56314564;56314564	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	148714	2793	2565	2274	2486	2461	2340
ATP6V1B2	chr8	20197381	20221696	+	24316	3317	2733	2862	2651	2668	2372
FBXW4	chr10;chr10;chr10	101610664;101610666;101610666	101695295;101695170;101695170	-;-;-	84632	13049	11749	9883	10548	11283	10668
SASH1	chr6;chr6;chr6;chr6;chr6;chr6	148272328;148342838;148342838;148508499;148508499;148509151	148552044;148552044;148552044;148552044;148552044;148552050	+;+;+;+;+;+	279723	3771	3346	2994	3209	3292	2944
DEFB121	chr20;chr20	31404845;31404845	31412838;31406215	-;-	7994	0	0	0	0	0	0
SERTAD4	chr1;chr1;chr1;chr1_KN538360v1_fix;chr1_KN538360v1_fix;chr1_KN538360v1_fix	210232796;210232796;210237286;12538;12538;17028	210246631;210246255;210246255;26373;25997;25997	+;+;+;+;+;+	27672	119	107	74	84	109	92
PXDNL	chr8	51319577	51809445	-	489869	1963	1748	1513	1717	1772	1666
NLN	chr5	65722205	65829283	+	107079	12754	10750	10484	10187	10892	10046
NACC2	chr9	136006537	136095289	-	88753	6962	7522	6043	5639	5587	5380
RGS3	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	113444730;113463700;113463727;113501427;113501427;113501507;113536611;113564954;113565057;113565057;113580928;113593920;113594129	113597738;113542091;113597738;113542091;113597743;113597738;113597738;113597743;113597738;113597738;113597738;113597743;113597738	+;+;+;+;+;+;+;+;+;+;+;+;+	153014	7328	6993	6072	5816	6028	5378
FAIM	chr3;chr3;chr3;chr3	138608771;138608771;138608771;138609049	138633371;138633371;138633371;138633371	+;+;+;+	24601	1311	1081	1089	963	1118	1039
LELP1	chr1	153203430	153205120	+	1691	0	0	0	0	0	0
DPEP2	chr16;chr16;chr16;chr16	67987390;67987390;67987395;67987395	67993394;67994291;67999484;68000619	-;-;-;-	13230	2	4	0	4	0	2
LINC02745	chr11	42001722	42085458	-	83737	8	14	2	6	2	17
AHCY	chr20;chr20;chr20;chr20;chr20;chr20	34280265;34280268;34280268;34280268;34280268;34280268	34311802;34302990;34302990;34303355;34303355;34302990	-;-;-;-;-;-	31538	11483	10992	9393	8918	8899	8236
NSMAF	chr8;chr8	58583505;58583509	58659407;58659853	-;-	76349	5923	5459	4997	4550	5004	4787
TUSC3	chr8;chr8;chr8	15540087;15540263;15540263	15766649;15760667;15766638	+;+;+	226563	11344	10384	9212	8667	9212	8708
PPP5C	chr19;chr19	46347087;46347087	46390975;46390975	+;+	43889	8445	7308	6629	6540	6307	6070
ELOA3C	chr18;chr18;chr18	46962768;47022287;47028202	46964408;47023927;47029842	-;-;-	4923	0	0	0	0	0	0
ATP6V0C	chr16;chr16	2513726;2513952	2520223;2520218	+;+	6498	4994	4798	4224	4132	3998	3651
MIR6773	chr16	68233426	68233499	-	74	0	0	0	0	0	0
MYO1H	chr12	109388719	109448371	+	59653	160	160	139	152	154	121
KIAA1328	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	36829127;36829127;36829127;36829127;36829127;36829127;36829127;36829127;36829127	36886406;37232140;37225334;37225334;37225334;37225334;37225334;37225334;37225334	+;+;+;+;+;+;+;+;+	403014	7012	5880	5162	5295	5636	5266
SFPQ	chr1;chr1;chr1	35176378;35176378;35182936	35193145;35193145;35193145	-;-;-	16768	23237	20383	19361	18377	19754	17266
ZNF316	chr7	6637318	6658279	+	20962	1914	2059	1685	1604	1625	1561
KEAP1	chr19;chr19	10486125;10486125	10503356;10502771	-;-	17232	2867	2852	2319	2338	2278	2086
ALDH1A3	chr15;chr15	100879831;100879831	100916625;100916625	+;+	36795	283	351	297	243	182	211
SSB	chr2;chr2	169798871;169799302	169812061;169812061	+;+	13191	4994	4200	4300	3903	4340	3830
MRGPRX2	chr11;chr11	19054456;19054456	19060717;19060017	-;-	6262	0	0	0	0	0	0
NUDT18	chr8	22106878	22109419	-	2542	553	620	443	411	389	364
NIP7	chr16;chr16	69339512;69339772	69343110;69343106	+;+	3599	2255	1998	1980	1721	1675	1457
GFRA3	chr5	138252380	138274621	-	22242	33	45	23	33	54	38
PFKFB1	chrX;chrX;chrX;chrX	54932961;54932961;54932961;54933134	54994188;54994188;54994188;54998534	-;-;-;-	65574	400	290	296	303	306	264
ANKRD27	chr19	32597006	32675180	-	78175	5979	5450	4982	5011	4990	4654
MIR1538	chr16	69565808	69565868	-	61	1	0	1	1	3	9
RGMB	chr5;chr5;chr5;chr5;chr5	98768632;98769436;98769436;98769436;98773663	98796494;98796494;98796494;98796494;98796494	+;+;+;+;+	27863	1593	1595	1435	1411	1418	1446
TMX4	chr20	7977346	8019761	-	42416	6001	5552	5070	5221	5708	4794
ZNF273	chr7;chr7	64903242;64903242	64931577;64931577	+;+	28336	897	880	793	822	946	798
SNORD13H	chr16	69708572	69708675	-	104	90	75	77	57	70	59
NR3C2	chr4;chr4;chr4;chr4	148078764;148078764;148078764;148078764	148442414;148442414;148444698;148442414	-;-;-;-	365935	5750	4344	4023	4147	4936	4538
MIR412	chr14	101065447	101065537	+	91	0	0	0	0	0	0
RBMX	chrX;chrX;chrX;chrX	136869192;136873446;136873446;136873461	136880725;136880780;136880780;136880725	-;-;-;-	11589	15636	13330	13080	11472	12779	11484
FAS-AS1	chr10	88991424	88992975	-	1552	0	0	0	0	0	0
ANKUB1	chr3;chr3;chr3	149761103;149761103;149766628	149792554;149792554;149792554	-;-;-	31452	0	0	0	4	4	0
CHPT1	chr12	101697640	101729074	+	31435	4254	3691	3572	3427	3471	3391
PDXDC2P-NPIPB14P	chr16	69976299	70065948	-	89650	6166	5417	5070	4754	5142	4956
LOC400541	chr16	70156340	70173448	-	17109	47	48	30	37	38	26
LOC105371328	chr16	70188322	70189252	+	931	16	11	11	11	15	7
SMG1P7	chr16	70219581	70226033	-	6453	392	384	277	261	366	315
ENO4	chr10	116849499	116882601	+	33103	406	375	319	347	410	399
PRELP	chr1;chr1	203475806;203475806	203491351;203491351	+;+	15546	10	18	22	9	10	16
LOC100506083	chr16	70315640	70346747	-	31108	346	264	269	268	298	297
FOXD4L4	chr9	65737146	65738396	+	1251	31	17	3	17	11	10
MIR654	chr14	101040219	101040299	+	81	0	0	0	0	1	0
MIR653	chr7	93482760	93482855	-	96	0	0	0	0	0	0
MIR652	chrX	110055329	110055426	+	98	0	0	0	0	0	0
ZNF551	chr19;chr19;chr19	57681977;57681977;57681977	57690648;57690648;57690648	+;+;+	8672	880	740	692	665	696	594
PEX11A	chr15;chr15;chr15	89681536;89681536;89681536	89690754;89690754;89690754	-;-;-	9219	835	739	640	668	675	697
SNORD111B	chr16	70529499	70529599	+	101	0	0	0	0	0	0
SNORD111	chr16	70538005	70538098	+	94	0	0	0	0	0	0
PLXNA3	chrX	154458281	154477779	+	19499	802	982	683	664	648	618
C19orf73	chr19	49118402	49119143	-	742	36	42	42	29	24	39
RAD1	chr5;chr5	34905261;34905261	34915504;34915504	-;-	10244	2073	1990	1894	1718	1602	1542
DAB1-AS1	chr1;chr1;chr1;chr1	57860581;57860581;57860581;57860581	57863216;57863216;57863216;57863216	+;+;+;+	2636	0	0	0	0	0	0
ZBTB24	chr6;chr6	109462516;109480949	109483237;109483237	-;-	20722	1337	1080	1031	971	1057	988
APOOL	chrX	85003877	85093315	+	89439	5971	5047	4684	4569	5014	4442
SENP7	chr3;chr3;chr3;chr3;chr3;chr3	101324205;101324205;101324205;101324205;101324205;101371853	101513212;101513212;101513212;101513212;101513212;101513241	-;-;-;-;-;-	189037	5749	4929	4377	4614	5075	4742
LINC02136	chr16	71410441	71426464	-	16024	18	12	8	6	10	8
DHX35	chr20;chr20;chr20	38962344;38962344;38962344	39039721;39039721;39039721	+;+;+	77378	4550	4250	3698	3453	3733	3236
PTRH1	chr9;chr9;chr9;chr9;chr9	127713663;127713663;127713663;127713663;127713807	127715676;127715676;127715676;127715676;127715663	-;-;-;-;-	2014	0	0	0	0	0	0
ACACB	chr12	109116587	109268225	+	151639	8704	7931	6581	6765	7098	6559
LOC105371335	chr16;chr16	71513811;71513811	71517846;71517846	+;+	4036	22	26	12	11	12	19
TAT-AS1	chr16;chr16	71565016;71565789	71572438;71572438	+;+	7423	22	13	6	16	8	12
ZBTB1	chr14;chr14	64504574;64504770	64524951;64533692	+;+	29119	2794	2705	2255	2392	2636	2436
BORA	chr13;chr13;chr13;chr13	72727749;72727923;72727923;72727923	72756198;72756196;72756196;72756196	+;+;+;+	28450	1856	1458	1614	1501	1663	1402
EPHB2	chr1;chr1;chr1;chr1	22710838;22710838;22710839;22710839	22921500;22921500;22921500;22921500	+;+;+;+	210663	6973	6072	6121	5177	5627	4982
MAPK8IP2	chr22	50600793	50613976	+	13184	228	240	211	279	296	232
SNORA70D	chr16	71698567	71698701	-	135	0	0	0	0	0	0
KIAA1958	chr9;chr9;chr9	112486827;112486827;112486968	112665300;112669397;112665311	+;+;+	182571	9570	8258	7614	7170	7948	7147
TCEAL8	chrX;chrX	103252995;103252995	103255193;103255155	-;-	2199	1866	1646	1623	1426	1659	1292
SNORD71	chr16	71758402	71758487	-	86	0	0	0	0	0	0
ZNF821	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	71859680;71859680;71859680;71859680;71859680;71859680;71859685;71859685;71859685;71859685;71859685	71884190;71880476;71883541;71883541;71884172;71884190;71884182;71884656;71884656;71883541;71884182	-;-;-;-;-;-;-;-;-;-;-	24977	699	616	592	549	682	543
ANKRD62	chr18	12093843	12129749	+	35907	10	4	16	10	12	8
CDKN2AIP	chr4;chr4	183444636;183444636	183449064;183449064	+;+	4429	899	836	725	613	697	661
KDM5B	chr1;chr1;chr1	202724497;202725185;202725185	202808421;202809470;202809470	-;-;-	84974	11712	10825	9532	9762	10152	9733
COL26A1	chr7;chr7	101362820;101362875	101559024;101559024	+;+	196205	637	518	437	465	414	430
EMID1	chr22;chr22	29205896;29205896	29259597;29259597	+;+	53702	262	178	196	176	230	190
AGAP11	chr10	86970336	87010203	+	39868	69	70	59	62	50	41
GRIN3A	chr9	101569352	101738647	-	169296	369	300	261	282	308	360
ACADVL	chr17;chr17;chr17;chr17	7217125;7219831;7219831;7219938	7225267;7225267;7225267;7225266	+;+;+;+	8143	9727	9524	7670	7388	7367	6703
HCCAT5	chr16	73092349	73093773	+	1425	1	0	0	0	0	0
MUSTN1	chr3	52833121	52835019	-	1899	0	0	0	0	0	0
LINC01568	chr16	73386805	73421396	+	34592	2	0	0	0	0	0
LOC101928035	chr16	74192392	74215521	-	23130	8	4	6	15	8	12
LOC283922	chr16	74332406	74368255	-	35850	2603	2418	2120	2132	2072	2002
LOC105376772	chr16	74406289	74407219	-	931	4	8	14	12	6	1
C5orf52	chr5	157671533	157680157	+	8625	12	13	8	10	2	10
ZNF461	chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19	36636618;36636618;36636618;36636618;36636618;36636618;36636618;36636618	36666837;36666837;36666837;36666837;36666837;36666837;36666837;36666837	-;-;-;-;-;-;-;-	30220	1654	1469	1363	1368	1497	1442
THNSL2	chr2;chr2;chr2	88170295;88170295;88173139	88186637;88186637;88186637	+;+;+	16343	0	4	4	0	0	0
WDR41	chr5	77430933	77492316	-	61384	8584	8064	7053	6713	7291	6669
RP1L1	chr8;chr8_KZ208915v1_fix	10606350;2691934	10655143;2740689	-;+	97550	14	12	16	10	4	6
TAX1BP1	chr7;chr7;chr7;chr7;chr7;chr7	27739373;27740095;27740095;27740095;27740095;27740095	27829767;27829767;27829767;27829767;27829767;27829767	+;+;+;+;+;+	90395	18025	16079	14560	14474	16043	14740
MACF1	chr1	39084167	39487138	+	402972	37286	36125	31187	29911	31414	28912
CT47A10	chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX;chrX	120877491;120933841;120938701;120943561;120948423;120963026;120967886;120972746;120977606;120982466	120932297;120937158;120942019;120946879;120951740;120966344;120971204;120976064;120980924;120985784	-;-;-;-;-;-;-;-;-;-	84676	0	0	0	0	0	0
FBLN7	chr2;chr2	112138385;112138385	112188218;112188214	+;+	49834	116	106	110	103	114	102
GTF3C5	chr9;chr9;chr9	133030675;133030997;133030997	133058503;133058503;133058503	+;+;+	27829	2755	2935	2237	2290	2259	2205
LOC100506281	chr16;chr16_KZ208921v1_alt	75226383;56599	75228203;58419	+;+	3642	102	136	88	100	86	90
RGS9BP	chr19	32675848	32678300	+	2453	40	67	56	67	49	41
MKI67	chr10;chr10	128096661;128096661	128126423;128126423	-;-	29763	37247	31500	31773	28419	29154	25372
MX1	chr21;chr21;chr21;chr21	41420558;41426031;41426239;41432050	41459214;41459214;41459212;41459214	+;+;+;+	38657	66	64	53	5806	5622	5846
ARHGEF18	chr19;chr19;chr19;chr19	7348937;7395145;7395145;7439688	7472478;7472478;7472478;7472478	+;+;+;+	123542	5796	5224	4715	4988	5024	4795
FNBP4	chr11;chr11;chr11_KZ559109v1_fix;chr11_KZ559109v1_fix	47716494;47716494;148861;148861	47767341;47767341;199708;199708	-;-;-;-	101696	10211	8934	8202	8033	8870	8178
RRP8	chr11	6595072	6603616	-	8545	1842	1626	1514	1373	1474	1354
FEM1B	chr15	68277745	68295857	+	18113	7684	6673	6497	6164	6746	6430
CRTC1	chr19;chr19	18683680;18683680	18782333;18782333	+;+	98654	3030	3120	2462	2374	2462	1974
ARHGEF4	chr2;chr2;chr2;chr2;chr2;chr2;chr2	130836914;130836914;130836914;130836914;130963655;130963655;130963655	131047253;131047253;131047253;131047253;131047253;131047253;131047253	+;+;+;+;+;+;+	210340	3504	3011	2837	2691	2678	2586
ADAMTSL2	chr9;chr9	133532164;133534704	133575519;133575519	+;+	43356	8	2	6	6	8	4
ZBTB10	chr8;chr8;chr8	80485593;80486213;80486226	80526265;80526265;80526265	+;+;+	40673	3110	2739	2540	2626	2973	2443
MYBBP1A	chr17;chr17	4538896;4538904	4555386;4555384	-;-	16491	5496	5444	4580	4150	3822	3421
PAPSS2	chr10;chr10	87659878;87659878	87747705;87747705	+;+	87828	8158	6482	6213	6032	6864	6159
LINC02125	chr16	76634998	76658478	+	23481	0	0	0	2	0	0
MIR4719	chr16	76868936	76869019	+	84	0	0	0	0	0	0
UCN3	chr10	5364966	5374692	+	9727	2	2	6	2	0	0
CLPSL2	chr6;chr6;chr6;chr6	35776598;35776598;35776598;35776598	35779552;35779552;35779552;35779552	+;+;+;+	2955	14	24	14	4	2	2
MAK16	chr8	33485182	33501262	+	16081	1862	1709	1477	1334	1612	1388
RHOXF2	chrX;chrX	120070672;120158613	120077690;120165630	-;+	14037	19	4	16	12	26	22
MAFTRR	chr16	79721312	79770532	-	49221	109	83	68	71	70	47
LINC01229	chr16;chr16	79770471;79795249	79801343;79799090	+;+	30873	4	6	6	10	16	16
LOC102724084	chr16	80155958	80563135	-	407178	100	94	84	52	98	74
MICALL2	chr7	1434359	1459470	-	25112	1630	1796	1242	1321	1158	1091
LINC01227	chr16;chr16	80567103;80567555	80572808;80569610	-;-	5706	0	0	2	4	4	4
ARLNC1	chr16;chr16	80828735;80828735	80892596;80892596	-;-	63862	226	198	141	173	166	200
ZSCAN30	chr18;chr18;chr18	35251058;35251064;35251064	35290245;35290229;35290229	-;-;-	39188	1197	964	799	799	1101	960
SSX4	chrX;chrX;chrX;chrX	48383527;48383539;48402078;48402082	48393343;48393347;48411887;48411899	+;+;-;-	19643	0	0	0	0	0	0
POTEM	chr14	18967434	19003752	+	36319	10	34	4	6	8	8
NFKBIB	chr19;chr19;chr19;chr19;chr19;chr19;chr19_KQ458386v1_fix;chr19_KQ458386v1_fix;chr19_KQ458386v1_fix;chr19_KQ458386v1_fix;chr19_KQ458386v1_fix;chr19_KQ458386v1_fix	38899666;38899700;38899969;38899969;38899969;38899969;309338;309372;309641;309641;309641;309641	38908889;38908894;38908889;38908889;38908889;38908889;318561;318566;318561;318561;318561;318561	+;+;+;+;+;+;+;+;+;+;+;+	18458	1782	1720	1477	1349	1258	1164
LOC101928985	chr11	115731945	115734762	-	2818	0	0	0	0	0	0
MIR4720	chr16	81385018	81385093	+	76	32	37	24	40	34	16
AMER1	chrX	64185117	64205708	-	20592	1347	1115	1099	1108	1131	1106
TEX19	chr17	82359247	82363775	+	4529	8	10	8	22	12	12
FAM174B	chr15	92617449	92655775	-	38327	318	344	332	241	309	261
MIR7854	chr16	81533902	81533966	+	65	0	0	0	0	0	0
MIR6504	chr16	81611348	81611408	+	61	0	0	0	0	0	0
LOC100129617	chr16	81665354	81667274	+	1921	0	0	0	0	0	0
MIR320A	chr8	22244966	22245037	-	72	4	8	6	6	1	6
MIR206	chr6	52144349	52144434	+	86	0	0	0	0	0	0
MFSD3	chr8;chr8	144509036;144509070	144511228;144511213	+;+	2193	1407	1729	1149	1227	1076	910
MIR8058	chr16	82688931	82689019	+	89	0	0	0	0	0	0
LOC101928446	chr16	82773319	82829638	+	56320	0	0	0	0	0	0
LOC101928417	chr16	82953230	82990298	-	37069	0	0	0	0	0	0
MIR3182	chr16	83508346	83508408	+	63	0	0	0	0	0	0
LOC102724163	chr16	83797236	83803976	-	6741	0	0	0	0	0	0
UNC80	chr2;chr2;chr2	209771832;209771832;209771993	209999295;209999295;209999300	+;+;+	227469	34	7	14	18	24	18
HSDL1	chr16;chr16	84122139;84122143	84145195;84145177	-;-	23057	1669	1591	1336	1412	1407	1214
NMNAT1	chr1;chr1;chr1	9942923;9943475;9943475	9985498;9981766;9985498	+;+;+	42576	1204	1161	1036	1073	1060	1005
HBS1L	chr6;chr6;chr6;chr6	134960383;134960383;134960383;135035865	135054822;135054822;135054822;135054822	-;-;-;-	94440	6246	5268	4922	4715	5403	4662
OR6P1	chr1	158562651	158563604	-	954	0	0	0	0	0	0
LOC654780	chr16	84192558	84197053	-	4496	0	0	0	0	0	0
PLA2G5	chr1	20070194	20091911	+	21718	0	2	0	2	2	2
ATP2C2-AS1	chr16	84459259	84467361	-	8103	434	464	320	276	322	323
GJA8	chr1	147902795	147909268	+	6474	0	0	0	0	0	0
GJA5	chr1;chr1	147756199;147756199	147760602;147773362	-;-	17164	0	8	2	0	0	0
EPC2	chr2	148644751	148787569	+	142819	6888	6022	5361	5234	5759	5321
APLP1	chr19;chr19	35868445;35868445	35879797;35879797	+;+	11353	4862	4785	4016	3986	4055	3628
TMPRSS9	chr19	2389771	2426258	+	36488	673	683	687	700	619	515
LRRC34	chr3;chr3;chr3;chr3;chr3;chr3	169793003;169793003;169793003;169793003;169793003;169793003	169812904;169812904;169812904;169812904;169812904;169812904	-;-;-;-;-;-	19902	210	204	204	218	216	191
KIAA0513	chr16;chr16;chr16;chr16	85027751;85027751;85027751;85063212	85094222;85094222;85079754;85094222	+;+;+;+	66472	1093	1210	908	844	918	816
LINC02139	chr16	85137150	85149443	+	12294	2	0	0	0	4	2
EPB41L4A-DT	chr5	112419583	112420981	+	1399	172	275	151	191	202	173
MIR5093	chr16	85306226	85306325	-	100	5	6	1	1	1	0
SLC35B3	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	8411435;8413067;8413067;8413067;8413067;8413067;8413067;8413067;8413067;8413068;8413068	8435545;8435567;8435567;8435567;8435567;8435567;8435567;8435567;8435567;8435561;8435545	-;-;-;-;-;-;-;-;-;-;-	24133	2450	2130	2221	2202	2367	2022
MIR1910	chr16	85741621	85741700	-	80	0	0	0	0	0	0
LOC101928557	chr16	85792415	85792933	+	519	0	0	0	0	0	0
PAPOLB	chr7	4857738	4862030	-	4293	0	0	0	0	0	0
CACNG4	chr17	66964707	67033396	+	68690	1543	1568	1207	1059	1146	952
NSG1	chr4;chr4;chr4;chr4	4386256;4386256;4386256;4386963	4419058;4419058;4419058;4419058	+;+;+;+	32803	153	96	106	124	166	76
MIR6774	chr16	85918347	85918416	+	70	0	0	0	0	0	0
LINC01082	chr16	86196181	86199718	+	3538	0	0	0	0	0	0
LINC01081	chr16	86225580	86286247	-	60668	10	10	12	8	8	6
LINC02135	chr16	86286431	86293389	+	6959	0	0	0	0	0	0
LINC00917	chr16	86331850	86345679	-	13830	0	0	0	0	0	0
MALAT1	chr11;chr11;chr11	65497738;65497738;65497738	65506512;65506512;65506512	+;+;+	8775	33167	27924	28849	25087	28609	28229
TP53TG1	chr7	87325348	87345492	-	20145	800	657	638	657	681	688
HULC	chr6	8652209	8653846	+	1638	0	0	0	0	0	0
SOX2-OT	chr3;chr3;chr3;chr3;chr3;chr3	181056680;181056680;181175144;181610334;181610334;181610334	181742225;181742225;181742225;181742225;181742225;181742225	+;+;+;+;+;+	685546	241	206	178	192	220	232
VSIG10L	chr19	51331536	51342124	-	10589	852	854	647	712	800	737
DYNLL1	chr12;chr12;chr12	120469842;120496113;120496113	120498493;120498493;120498493	+;+;+	28652	7735	6866	6729	6354	5803	5372
NUMB	chr14;chr14;chr14;chr14;chr14	73275210;73275210;73275210;73275210;73275210	73458580;73458580;73458580;73458580;73458580	-;-;-;-;-	183371	20401	17359	16485	16497	18587	16982
TEX26	chr13;chr13;chr13;chr13;chr13;chr13	30932656;30932656;30932656;30932656;30932656;30932656	30975500;30975500;30975500;30975500;30975500;30975500	+;+;+;+;+;+	42845	0	6	2	0	2	0
ZDHHC8P1	chr22;chr22_KI270878v1_alt	23390605;36563	23402612;48570	-;-	24016	0	0	0	0	0	0
MIR4261	chr2	10192614	10192671	-	58	0	0	0	0	0	0
FLJ30679	chr16	86555320	86557299	+	1980	8	6	6	6	6	0
LINC02189	chr16	86720684	86721959	-	1276	0	0	0	0	0	0
LINC02188	chr16;chr16	86722091;86722091	86737826;86737826	+;+	15736	0	0	2	0	2	2
LINC02181	chr16	87057784	87063991	+	6208	28	16	10	12	18	13
LOC101928708	chr16	87212115	87226429	+	14315	108	123	79	124	123	82
LOC101928682	chr16	87271906	87292452	-	20547	336	370	274	304	307	270
RAB19	chr7	140404058	140427974	+	23917	8	14	6	4	10	4
RELL2	chr5;chr5	141636950;141636997	141641064;141641064	+;+	4115	148	143	139	120	93	115
LOC101928659	chr16	87317509	87318043	+	535	24	31	20	47	28	44
LOC101928737	chr16	87494187	87515630	+	21444	137	153	100	108	108	126
JPH3	chr16;chr16;chr16;chr16	87601835;87602508;87602508;87602508	87698155;87604648;87604648;87698155	+;+;+;+	96321	1464	1430	1158	1082	1100	1053
LOC102724467	chr16	87766331	87779148	-	12818	131	100	95	137	169	119
MIR6775	chr16	87834592	87834660	-	69	0	0	0	0	0	0
FKBP5	chr6;chr6;chr6;chr6	35573585;35573585;35573585;35580557	35688942;35728583;35688915;35688942	-;-;-;-	154999	2682	2167	2068	2011	2215	2017
CA5A	chr16;chr16;chr16;chr16	87881549;87888013;87888013;87888013	87936529;87936529;87936529;87936529	-;-;-;-	54981	4	2	6	6	2	6
TCF24	chr8	66946501	66962591	-	16091	162	137	151	123	141	102
WDR92	chr2;chr2;chr2	68129805;68134084;68134084	68157527;68157527;68157527	-;-;-	27723	1815	1534	1452	1443	1510	1417
AARSD1	chr17	42950526	42964454	-	13929	0	0	0	0	0	0
